menulis kontak ana solusi tangung jawab nanajemennya fungsi yang mesinrobot	negative
kemarin ganggu aneh mhon baik suka potong	negative
semoga manfaat	positive
mantapsszzy	neutral
bantu sayang ganggu	negative
maaf pinjem juta situ telepon pinjama juta situ bilang suruh toapa bilang bilang langsung toapa akun otp handphone saldo tarik bilang jamin situ akun langsung blok langsung ganti toapa apa lagi kawan	positive
kenapa perlu tolong segera	neutral
ampas fitur verif wajah kenapa aktif bgsd saya susah menarik	negative
lemahsampai akun bisa ambil alih orang mudah tipu akun inihati yang akun	negative
saya lihat banget hilang	negative
transaksi lancarsering kasih pulsay	positive
tolong develouper ganti lemot banget saya masuk karena salah pdhdl sudah benar jadi saya putus lupa tapi lemot banget	negative
beli pulsa transaksi saldo tidak	negative
epep	neutral
layan lemott	neutral
fiturnya lengkap baguscuman fitur buka sinyal bagus	negative
godd	neutral
pindah akun payah respon	neutral
banget kalau pas masuk buka selalu masuk sebell	positive
mantap transfer	positive
baikkkkkkkkkkkkkk	neutral
kesini buruk lupa hubung ana respon muas wajah gilir transfer wajah melainkankan yang lupa paraaaaaaah aaah	negative
anjink saya transaksi apaapa kurang saldo saya bett lagi	negative
bagus mudah transaksi	positive
babi kirim tidak masuk masuk	negative
kasih saldo	positive
bantu semoga ubah aplikasibisa bantu kirim terima transfer	positive
bayar praktis	positive
hanguss belikan pulsaa bisay	negative
gandos	neutral
cangkul	negative
ambil komplin suruh isi saldo ribu ribu sisa saldo ribu ribu habis begitu ribu laah hilang saldo mana harap kawan kawan dowload biar	negative
bintang tolong kpda tambah karu debitkartu fisik menarik atm terus naik saldo	negative
puas layan	positive
enggak bagus kecewa	negative
tlng baik makin lemot ajahrs hps yang kalau pkedownload juga lama jaring	negative
sngtt puas	positive
aktivasi danapayleter	positive
bagus mas mudah	positive
kntl babi tidak transfer padahal sudah hasil tapi rek yang transfer belum masuksaldo saya juga tidak potong plislah	negative
ganti nomor hilang samavyang susah banget	negative
keren sayang kendala transaksi beli pulsa saldo masuk pulsa masuk	negative
kesini akun mudah dihack saldo sisa nol alami rugi lapor tanggap handphone hapus guna	negative
bagus karibet satset	negative
yth danamengapa kirim baca masuktolong jangan susahkarena tuju pakai mudah bertransaksidan cs yang langsung tangan masalahsekarng ribet	negative
ken ganti lupa buat pusing ngestuck nya sudah ken ulang ngestuck sudah tunggu ken ganti gampang susah banget	negative
yyyemang	neutral
baik lola banget lodig masuk	positive
eror	negative
tadi siang sampai tidak	negative
kenapa tidak buka dompet	negative
ok bagus	positive
tidak masuk handphone yang tidak cuman sampai logo	negative
kasih bintang tolong goals upgrape tabunganya goals ambil bisa ambil butuh bolak memasuki uang goals tolong biar ambil goals tidak langsung tolong banget	negative
saldo atm potong masuk saldo cerita jaring lancar	positive
buruk respon	negative
isi saldo langsung transaksi	positive
nabung neng boros	negative
komplain cs dapat notifikasi cs pas buka transaksi apasih heran	positive
saldo tambah livin mandiri	positive
kesini lambat buka enggak sisa saldo	negative
saya kirim tapi tidak proses adminnya tidur kah yang transaksi gagal transaksi kembali uang	negative
puas bantu dengan	positive
kenapa sekarang bingung pakai tapi tidak ktapi lengkap kenapa tidak atm sempat	negative
dana sama sudah dari siang coba	positive
ponsel	neutral
respon tunggu kode otp yang masuk kesini jelek	negative
puas kirim cepat	positive
woiii saya anyingggg saya lapirin aplikasiudh sukses saldo etidak tambah menunggu hari kerja woiiismpe tidak masuk saya saldo saya laporin	negative
nyaman pakay	positive
susah eror aplikasiny email banget lagi yang baru kocak	negative
tidak prem	negative
lupa ana tidak langsung kirim kode otp lupa muda sekarang	negative
buat ringan	positive
bantu fitur dapat biaya admin	negative
ribet pakai anjg sudah tidak bisa fitur lupa akun tidak ada semenjak uprgrade susah pakai pakai jelass tolong baik aplikasi akun yang biar	negative
akun tidak buka	negative
alas ktp asli aju ktp asli serta dukung kakak kecewa banget asli adu layan arah	positive
gagal	negative
tidak beli paket tunggu masuk ana tidak	negative
paket paylater tidak pernh jelk	negative
bisa buka	neutral
transaksi lancar hadiah	positive
tarik saldo bisnis tidak	positive
percaya tangan lambat tangan	positive
mantap kalau simpan	positive
halah daftar kode otp sms	negative
kadang eror kirim tidak tangan lambat	negative
apasih akun bebas beku saldo kembali akun bebas beku saldo kembali tidak respon sih banyak	negative
products	neutral
buruk sumpah	negative
yaaampun diupgrade merah tidak buka	negative
suruh tidak	negative
hasil danatapi masuk rekening tuju tanggap	positive
hasil tidakmasuk	positive
bagusdd	neutral
kecewa banget akun beku kenapa sudah begitu lemot banget	negative
masuk notifnya gila	negative
daftar upgred	negative
anjay busek malam malam dik cees ungu permai bekas timur bekas selatan bogor barat bogor barat cengkareng cilandak barat depok duren sawit jakarta timur bekas timur bekas jawa barat bogor terimakasih	neutral
jujur kecewwa pengirima tunda minggu tidkaaa kembaliterkirim	positive
hedehhh transfer lagi tidak banget saldo kurang sendirisaat sms telh masuk yz	negative
sampahmau ubah nomor telepon tidak bisa alas gagal	negative
transaksi oaylater tidak bisa muncul	negative
guna transaksi admin banktapi akhirakhir nge sulit bukatolong baik guna nyaman buka maka transaksi punsekian	positive
kecewa banget sama sudah yang kenapa akun lemot juga	negative
salah ytm	negative
apa ku hilang kntl	negative
mantanance layan ganggu kasih nasabah kesi transfer tidak menunggu	negative
castamer sedekah saja saya bantu transaksi selalu gagal dengan alas aman	negative
alfamart tidak bisa terus ganti jaring trobel belum buka pusing	negative
bantu terima kasih	positive
lupa email belum tindak lanjutkan	negative
aman jelek	negative
mudah transaksi mantaaaabs	positive
buruk error terus	negative
unduh error terus aplikasi jelek	negative
saldo tiba tiba hilang tolong uang kembali	negative
tranfer kena admin jelek kemarin tidak bayar sekarang bayar aneh banget payah	negative
kartu jelek tidak bisa akses	negative
habis livin mandiri kok tidak masuk saldo hilang gitu	negative
kesini semakin ribet aplikasi error	negative
adminnn	neutral
tipu saldo tanggal nyata gagal kembali tapi sekarang belum tipu	negative
jelek saldo ratus hilang mana pas loginin baca enggak jelas fak	negative
ribet pakai kartu keluarga	negative
daftar upgade sulit gagal gagal	negative
bimaaplus	neutral
alhamdulillah bantu beli pulsa paket pulsa listrik	positive
ganti ngebung ribet yang kayak taik	negative
bagus transaksi mudah suka pokok	positive
tidak bisa unduh di handphone saya aneh error terus	negative
yoimamen	neutral
tolong kerjasama julo rewel bom jatuh telponin kayak utang cicil juta terima kasih	negative
akukuduuu	neutral
error terus kenapa ya tidak bisa kirim uang	negative
lumayan bagus cepat transaksi aman	positive
menyaesal isi saldo dana lupa kode admin rusak saldo hilang	negative
duit ilang tolong kembali uang tidak bisa akses jelek	negative
hati hati guna aplikasi simpan hilang riwayat beli lazada kayak pegawai aplikasiikasiikasi hangus nila ratus ribu hati hati install aplikasiikasiikasi payah jaga nasabah	negative
mohon baik bos bagus banget bos suka	positive
saldo tdiak masuk tolong balikin bos uang saya	negative
apayahhh	neutral
kamunanyeaa	neutral
donipramana	neutral
kesini server kacau buruk error	negative
kualitas bagus cepat mantap	positive
lemah kacau buat menunggu	negative
jelek eror mengirim	negative
oke dari sekarang kendala kecewa banget nomor nomor rekening yang simpan hilang paksa jadi gin untuk sekarang	negative
aplikasi keren saking keren jadi lemot bertransaksiterimakasih	negative
terimakasih merespon keluh kendala transaksi pulsa yyy	positive
tolong capthca verifikasi expired baik kirim pusat bantu selesai ktp	positive
layan bagus respon lapor langgan muas bilang lambat	positive
hati hati transaksi lenyap servicenya mesin nomor cs aktif	negative
saya tidak ml tidak alas keman tidak tidak kayak admin	negative
tolong tambahkan fitur hapus riwayat transaksi ytmy	negative
respon cs akun cepat aman praktis	positive
bagus banget buat komen enggak dengeringy	negative
isi saldo tidak masuk transaksi hasil tolong bantu hasil kasih bintang	positive
tingkat kualitas	positive
mudah bobol maling nama handphone bobol aman alas transaksi tuju yang akun	negative
kacau akun lupa tidak buka ketik lupa muter terus kayak tidak sinyal sinyal bagus tidak kepake akun	negative
tolong baik kirim akun	positive
biasa	neutral
akun salah terus tidak enak pakai susah	negative
donwload jelek payah	negative
bagus mudah aman dh	positive
puasa kawan	neutral
mudah banget transfer ke temen ngasih thr senang cepat praktis gratis admin lagi love	positive
sulit verifikasi susah banget ktp sampai muka gagal terus hari hasil uninstall menyesal	negative
hari	neutral
nambahin metode bayar sistem sibuk saya tinggal memasuki metode bayar	negative
bagus tapi sayang saya susah daftar playleter gagal bagaimana	negative
kembang pintar tolong baik aspek kurang nyaman guna	positive
bagus kasih bintang ganti hpnya makanny	negative
tanggal potong langgan googlepadahan cek langgan cs leletpengaduan payahhh	negative
isi ulang emoney potong saldo emoney tambah kembaliy	neutral
yaydyah	neutral
bantu repotke rumah transaksi uang	positive
dompet	neutral
tolong balikin yang dari tanggal belum saya email yang balas telepon pulsa habis hasil nihil nilai juta nilai tolong kembali	negative
indak bisah masuk	neutral
respon cepat mudah akses gampang	positive
selalu gagal transaksi	negative
kurang bintang sih bagus kendala cuman ojk ragu simpan	negative
transaksi tanpa ribet mantap praktis	positive
lemot terus aneh kenapa sering eror	neutral
mudah kirim uang lancar jaya	positive
suka ganggu tolong baik jaringan jelek	negative
tolol saldo hilang tanggung hitung tidak masuk aneh	negative
ppp	neutral
mudah transaksi bagus saya suka	positive
tidak tarik bisnis tintidakat lagi bos	neutral
masuk nomor handphone nomor pakai guna maksud bahaya kayak ulang hilang lenyap garagara masuk ngeri	negative
oi balikin saya isi etoll tatidakl menunggu email tidak dibales tlf tidak transaksi hasil saldo etoll tidak	negative
ribet pers pakai pers tidak masuk	negative
hati kasih hapus aman menyimpan alam saldo hilang sesi habis tibatiba saldo hilang riwayat tidak mana lapor tida respon indak tanggung semasekali ojk garansi iklan sesuai layan	positive
kalih	neutral
saldo hilang pas yang nangganin pas tidak kalau bilang yang mohon respon	negative
guna pakai kasih otp doantidakemarin bukamau buka pakai pinsedantidakan kasih otp doangpadahal saldo lumayanmalah tidak buka nyaharus pakai pindi nopin rapah tidak jawabtolong kasih nopin nyateima kasih	negative
terima kasih bantu untuk bertrasaksi	positive
tidak profesional adu tidak yang serius tanggap isi saldo terpotongtapi saldo isi tanggal sampai sekarang proses hubungin ana email tidak tanggap serius balikin	negative
baguuuuss	neutral
aman saldo saya hilang begitu tolong baik tidak ah payahh	negative
aplikasianjing kalah ovospay mobil mencari iklan gagitu iklan sembarang beli hasil goblk banget aplikasi	negative
bantu puas	positive
okytmytmytmytm	neutral
isi minggu tidak komplain sabar sdikit tidak sudah isi terang proses terusjagn jadi penipusaya isi etoll byar trans jawadari lebaran tidak kabary	negative
yayyay	neutral
mantap aplk mudah	positive
apaan pas pentig pentig eror	negative
pastisaya guna	positive
baguussss	neutral
sesuai harap yyyy	positive
satset tapi ganggu	negative
simpel bayar	positive
tidak saldo suka hilang tidak tidak bantu	negative
susah upgret mhn baik karena keluh upgret	negative
admin simpan dengan waktu yang tidak bisa tentu seperti nabung potong utuh sampai mohon jelas	negative
bantu mantap	positive
masuk dalam akun gimana katna langsung masuk akun	positive
anehvertipikasi masuk masuk hubung dibales balessaya saran uninstal ngabisin kuota	negative
unduh kacau isa masuk	neutral
bos kalau noe sudah hilng krtu terus tidak aktif lagi gmnh bos saldo trnfer otp krtu sudah tidak aktif moh taufik brebes	negative
buruk tidak tidak masuk	negative
tahan pakai alas aman dari kemarin lapor sampai sekarang butuh telp	negative
akun kehack orang tolong tidak tanggepan menyesal menyimpan sudah payahhh	negative
cukup bantu untuk	negative
lemot banget lupa mas tidak castamer servis tidak respon	negative
bantu sekalitks	negative
ucap trimakasih dompet usaha layan mudah ytmytmytm	positive
mantapak pakai aman aman pendaftran cepat	neutral
kenapa akun belum pakai blokir	negative
kenapa gl saya	negative
hapus gaguna	negative
terusy	neutral
kadang suka clik paksa hapuspasang hapus	negative
layan buruk harap tutup mandiri smapi sekarang masuk masuk merespon	negative
sesi pas tidak	negative
bagu cepat proses	positive
gaguna isi pulsa sudah minggu bom masuk masuk	negative
menantu	neutral
kecewa hapus nomor beli cepat hubung tidak tidak komplain whatsapp tidak tidak nyuruh komplain email lanjur kecewa	negative
sekarang banget	neutral
terbantumakasih danayyy	neutral
kayak taiiiii	negative
bantu dalam setor	positive
tapi tidak respon bukan jadi komplen kemana tunggu tapi	negative
saldo ku hilang ikhlas saldo hilang kemarin hilang enggak jelas pokok tanggung kembali	positive
semoga bermampaat	neutral
langsung kasih bintang kejora	positive
salah isi ulang nomer daftar telepon email tunggu tidak ganti kecuali terima salah sedia kembali pertanyaanya tidak daftar sekarang tunggu konfirmasi sangkut sehat kah	negative
mantap saya beli pulsa sampai pagi proses mantap bintang	positive
kacau	neutral
isi saldo va baca baca hasil tunggu hari saldo tambah kecewa pokok	positive
banyak	neutral
proses transaksi tanggal sampai tanggal belum proses respon chatt lemot buat kecewa banget	negative
payah transfer nomer benar riwayat kirim saldo tidak masuk payah sistem komplain tidak balas payah	negative
saya danaaplikasi bagus emoney mandiri masuktlpn cs banyak alas trusyg unduh jangan sesal kemuadian	negative
adeh sistem baik bossss baik jangan suruh kritik sistem transaksi gbkl dah	negative
tidak tolong bantu kak tidak transfer	negative
pokoke apik	neutral
elektronik tambah flazz bcatapcash bni brizzi bri mony mandiri	neutral
alhamdulillah lancarr terima kasih tim ytmytmytmytm	positive
ok	positive
okay sgala transfer trimakasih	positive
kendala	neutral
jelek lemot bulan transaksi batas	negative
tolong perhati salah kirim kengahusan kirim karena nomer tuju aktif mohon jelas lanjut kirim biar hangus	negative
tidak uppadahal saldo	negative
tolong baik tidak kirim	negative
mudah enak biaya admin sayang tidak bisa shopee	negative
hati hati mengunakan saldo suka hilang susah	neutral
mantullll	neutral
mantaaaaaap	neutral
nyaman pakai	positive
nyangkut tidak bisa terus	negative
gagal gagal	negative
bagus cepat aman jamin	negative
eror ulang saya dowload masuk mohon baik	negative
gagal sudah coba pakai seluler wifi	negative
saldo tambah hapus uninstall saldo tambah hilang copet	positive
beli pulsa masuk	negative
keren ytm	neutral
vocer google guna buat semangat	positive
bantu tahan	negative
babi anjig saldo saya lu sedot konfirmasi sayaabis saldo saya jagan pakai sudah ng aman ambil sedot lu ajajagan pernah pakai saya saraning ovo aman	negative
codem beku	neutral
pokoe banget	neutral
tapi saldo tidak masuk	negative
pakai wifi koneksi stabil	positive
uu	neutral
awas kena tipu sudah mandiri	negative
rekening ponsel masuk anjayy	neutral
bayar pakai aplikasi muncul layar langsung konfirmasi bayar layar gagal karena gagal ulang saldo keluar	negative
puas banget alami ganggu bantu bintang lemo gawoh	negative
saya beli paket tolong	negative
sayang tidak shopepay	negative
bangsat saya lu sedot babi	negative
enggak jelas lambat tanggap lapor kendala transaksi gagaltidak masuk gabutuh uang sekarat coba mati cs mengaco apa kait kocakkocak saran hak paham	positive
bantu pribadi	negative
transfer masuk kirim mohon bantu	positive
kenapa akun harus akun dari lagisedang nomor hilangdan akun adik ku ribet pakai tatap mukasaldo ambil lagimakin jelek	negative
layan transper bagus kendalayy	negative
alami gagal transakai masuk masuk pada usaha komplen membantu banget	negative
transaksi berhasiltpi transaksi yang apgret lagi buat kesel inikecewa	negative
woi anjg buka tinggal proses tidak masuk anjg	negative
tidak masuk masuk	negative
transaksi gratisin	positive
mantap pakai	positive
admin tolong hapus akun daftar nomor adu lanjut pasti	negative
susah sandi guanakan salah sandi aman bobol heker pemberitauan sms masuk email enda pemberitahuan sekli	negative
kacau tidak gagal gagal ulang gagal	negative
parahtop tidak masukminta bantu cs tidak respon responmendi ovo gopay enak fliiip	negative
masuk tolong baik cepat	neutral
tingkat layan	positive
fitur lupa ribet verifikasi handphone lola banget ujung ujung sudah begitu lambat	negative
ratnasari	neutral
aman kutang bobol sulit kembali hilang	negative
tidak masuk saldo aneh banget tidak bisa	negative
lupa ganti pencet lupa muter enggak jelas	negative
yyy	neutral
manfaat topy	positive
aneh tibatiba akun tidak bisa diloginin akun dana	negative
kecewa fromo buat aplikisi handphone lemot akah hapus rumit buka berat kecewa iklan fromo guna buat buka	negative
tidak diupgrade yang bantu nerangin gagal sudah capek	negative
saldo saya hilang saya kasih bintang enggak apa apa	negative
yyasas	neutral
suka dengan main	positive
bertanyatanya ytmyytmy	neutral
goodluck	neutral
ganggu mohon baik bayar suka	negative
puas hasil	positive
gagu jaring	neutral
mudah praktis	positive
bagus banget mudah kitalebih tingkat lagia oi	positive
tapi tnyta saldo tidak tambah pusat bantu tapi respon yang muas jawab otomatis mesin sudah beberapa beberapa jadi hilang kemanamengecewakan	positive
luarbiasa	neutral
kecewa install buka	neutral
gimanasih aplikasi saldo hilang transaksi apa tolong baik	negative
pinjol gimana tolong intruksi	negative
pp	neutral
masuk gilir yang langsung masuk kembali yang	negative
shopypay sulit sudah ganti mengikuti perintah	positive
nyaman pakai kendala alamat pakai	positive
bantu terima kasih akun yy	positive
kenapa malah gbsa bukabikin aplikasi batas prngkat pindh	negative
ok tapi kalau tambah pnghpusan riwayat	positive
isi pulsa yang hangus hasil transaksi tidak kirim nomer hangus	negative
ajg masuk tidak kesel uinstall install ulang masih begitu tidak transaksi gila memang benerin sistem jangan ampas	negative
sangan bagus mudah	positive
sangatt bantu akuumakasihhsmoga lancar terus berkembanggjangan updatean	positive
puas layananya	positive
saran muas solusi kirim terima saldo potong begitu cs sabar tunggu gaesssss tidak perban yang garcep tangan eri jawab tunggu tidak memang tidak cek transaksi guna hellooo	negative
bantu dengan yang rek	negative
aman aman transaksi cepat tolong tambah pulsa lengkap mohon lebih ok	positive
aplikasi bantu tari	negative
mantaapp muas terimakasih	positive
guna harap hati hati copet digitalsemakin aman minimaku korban copet laporin responharap hati hati yang harap tarik menyimpan akun	negative
lindung logo indonesia aman megalami kena saldo hilang transaksi laku kasih tolong bas saldo mana perhati ngasal pikir cari gampang	positive
nya	neutral
zy zy zy zy zy	neutral
jelas hari	negative
respon sesuai keluh kirim kecewa mereset pinhanya mentok jaring	positive
jelek banget aplikasi install tapi enggak buka	negative
bayar gagaldan sinyal bagus lengkap semuasaldo cukupdan perangkat prosesor ramrom itu berattolong perbaikimasih	negative
porsi tawwa	positive
tidak menarik	negative
pakai uplikasi buat akun sulit ampun sharat malas pakai uplikasi	negative
saldo transaksi batal	positive
buruk pleaseee enggak usah unduh sesal tidak bisa transfer coba tolak enggak ada solusi kecewa banget	negative
ngrasa rugi beli kuota tolong baik ulang yang verifikasi wajah susah pakai qris publik bagus	negative
senang ku	positive
sakjose	neutral
butuh bantu kendala	negative
tindak janji apa	negative
minggu aju aju ganti nomor handphone nomor handphone sudah pakai proses aju ribet email respon proses kirim kode sms whatsapp nomor hubung whatsapp	negative
tolong lemot	negative
tolong baik sistem gagal	negative
kenapa sekarang bantu kluhan nama jaka umbara	negative
msntap terima kasih	positive
kirim masuk mana tilep saja lu	negative
mudah transaksi terima kasih	positive
habis ribet qr	negative
selow	neutral
cacat goblok	negative
sistem aman rendah	negative
enggak jelas buat pusing pakai nal pas telepon cs nomor tinggal cantum nomor telepon pribadi transaksi cs ribet enggak jelas balikin butuh uang tanggal sekarang masuk uang laknattullah respon keluh gmail jengkel	negative
ufa	neutral
isi emoney transaksi hasil saldo emoney tidak tambah sudah minggu yang mesjn periksa begitu lebaran	negative
suka memasuki nuker poin ngumpulin pas tukerin anada untung saya jelek seih belum baik mah yzyzyzyzyzyzyzyzyzyzyzyzyzyzyzyzyzyzyzyzyzyzyzyzyzyzyzyzyz	positive
bantu jempol	positive
terimakasih mudah proses cepat	positive
bagus baik	neutral
kesini sudah lemot fitur transfer kena biaya payah	negative
tolong kerja tingkat koneksi yang masalah pakai wifi rumah transaksi susah	negative
omong kayak barang jeh handphone ku lemot	negative
lumayan boleh	positive
sungguh bantu yang versi baru sekarang sudah tapi sistem banyak pas krluar gagal versi dukung handphone oppo versi mengecewakantlong baik sistem	negative
menyimpan moneypov	neutral
kacau unduh enggak jelas banget	negative
eror malas kasih	negative
tidak lawan	negative
bagus bagus rekomended keluh lancar membantusangat manfaat	positive
mudah transfer percaya	positive
lapor minggu kecewa	positive
okecukup baikpertahankan kualitaskestabilankeamanan transaksi	positive
tidak klaim kaget jaring bagus solusi admin	negative
curi yang eenggak tanggung kalau klayen yang eenggak mengerti bodoh bodohin	negative
sudah potong pemberitahuan mohon yang akurat potong rp	negative
akun buka kena solusi	neutral
fungsi	neutral
saya sedot google yapadahal langgan mohon ganti saldo ytm saya saldo jajan ytm	neutral
sulit	neutral
tolong proses tidak bisa	negative
ewalet jelek yang transfer masuk saldo hilang banget hilang transaksi maaf hapus kecewa daftar	negative
ok percaya	positive
nge errornya sinyal handphone aplikasi	negative
bagus banget anak pra sekolah nabung bayar cicil	negative
selalu oklik	neutral
tidak masuk	negative
tolong teman tibatiba eror kirim saldo saldo tetap potong bom mana saldo	positive
jelek akun mah tidak masuk	negative
pakai hapus tidak lenyap mana uninstal menyesal	negative
mudah kirimbuang pakai	positive
layan saya transfer rekening sudah tidak masuk kasih fitur chet	negative
kevin	neutral
buruk kalau foto ktp ktp	negative
kacau transaksi	positive
buka kaget tidak bisa claimselalu stak	negative
eror tidak	negative
launching infinix uang lancar pas singkron saldo lemot tidak mampan buka tutup namanama klik ngefreeze saran baik sampai enteng	negative
mantap langsung kasih bintanglima	positive
terang transaksi hasil masuk rekening	positive
tanggal beres	negative
tidak saldo hilang tidak bantu servis tidak ubah hilang inti riwayat kirim kenaljuga enggak	negative
tolong brantas iklan mengatasnamakan yang ig modus buat kartu fisik karena modus habis sedot daftar perifikasi wajah takut disalahgunakan mohon berantas oknum yang mengatasnamakan karena rugi	negative
speial bantu ligin	negative
alhamdulillah urus gampang	positive
kacau bayar pdam	negative
engtidak jelas tidak akun	negative
kenpa tidak dowload	negative
akun buka isi nohp isi wajah buka sistem	negative
beli paket proses sudah sampai sekarang belum selesai nyangkut	positive
saldo masuk akun padahal lapor kirim mandri sukses mana pergi saldo saldo yang masuk kontoolll anjenggggg saldo saya tidak masuk juga sampai sekarang anjinggg	negative
memang keren enak kalau butuh tinggtang	negative
pinjam sempurna	neutral
aplikasi yang guna	negative
tidak bisa saja heran sudah versi	negative
samsung internet	neutral
lambat layan	positive
transaksi lancar biaya murah	positive
saya puas dngn layan semoga sukses	positive
tidak unduh tolong	negative
bagus menyimpan ayo buru unduh	neutral
saya masalah bisa buka	negative
lupa tidak masuk lanjut verifikasi akun oerbaikan akun	negative
koin ok koin kasih mintang	positive
mantap pajak	positive
cepat manfaat	positive
kesel tidak memengirim memengirim saja aneh lambat	negative
bagus alfamart	negative
keluh saldo hilang sudah tanggap uninstall	positive
kesini potong mending pakai yang	negative
eror masak transaksi tolong baik	neutral
mantuly	neutral
akun tidak	negative
bayar pakai seluler pakai wifi ribet banget	negative
aman kurangkemarin jebol hasil saldo lapur lapor tanggap	positive
pakai wifi internet stabil kenapa bebegitu heran sudah bebegitu	positive
seringkali jaring anggap bagus bangus transaksi bayar gagal tolong baik	negative
yang baca hasil transaksi hasil masuk masuk lemotmakin kesini	positive
pingen hapus bayar	negative
sayang tidak playleter payah	negative
kemarin habis tidak lainlangsung hilang lenyap tindak lanjut resah	negative
hilang yang hilang akun tidak	negative
bguscma kesini suka lambat respon hanya saran tolong timbang nomer handphone yang belum daftar jangan terima trxmenerima kirim rugi guna yang daftar salah nomer	negative
kasih bintang tolong tambahkan mantap	positive
solusi dong saya downlod buka tidak bisa aplikasi tidak solusi dong	negative
transaksi pas masuk memasuki salah awokwok	positive
lemot jaring bagus	negative
saldo hhhilang yang transfer terus sisa gapercaya banget aduh rugi banget mah rugi usaha terus hhhilang banget pakai benar teman pakai bahaya saldo hhhilang	negative
tolong bantu	negative
pakai aman kemarin keluh email balas	negative
transfer transaksi sudah mah tunggu menit sebab begitu sinyal internet kuat	positive
tidak masuk rekening kecewa	negative
akun tapi krtu hipang terus tidak gikana	negative
mendwnol	neutral
yang aman yang mengirim otp pakai nomer usaha saya hilang tidak urus minggu janji janji protexsion	negative
tidak sampai payah yz	negative
nyaman guna	positive
hhmm obat cuman	negative
tidak uptade	negative
cacat sedot isi ulang emoney eh tidak tindak lanjut respon asli buat konsumen bawa kabur	negative
suka terimakasi muda langkan bayar	negative
isi kena aneh isi langsung tidak isi potong tolong biaya tambah adil bayar	negative
tolong cepat loadingnya biar bagus aplikasi	negative
bagus pokok	negative
tingkat aman sangatsangat rendah hilang mudah	negative
lancar cepat	positive
hubung	negative
mantap gratis	positive
handphone terosss	neutral
mohon baik kembalikarna saat loginalah lagidan isi tuju transfer tidak masuk tuju nyatolong baik guna nyaman tampa kendala apa ytm	negative
mantaaappp	neutral
koneksi jaring gagal tolong baik jaring aplikasi bagus tolong baik	negative
mudah transaksi apa	positive
kesini kadang akun memasuki ulang gimnaa tolong baik	positive
bayar tolak	negative
jelek akun	negative
belum muncul fitur paylater saya	negative
burik	neutral
dana masuk buat susah isi	negative
tolong tanggap keluh email kasihh solusi tidak buka akun akun sim hilang otomatis nomor otapi nya tidak ganti nomor email tapi tidak tanggap telepon tidak tolong kasihh solusi akun ngtidak saldo	negative
kecewa aunor karena meminta laksana karena bom urus harap	negative
bagus gampang dompet	negative
maling saldo saldo dikit ambil	negative
masuk tenggat tetap masuk akun	positive
kecewa banget transfer saldo enggakk tambah sudah coba lapor enggakk respon	positive
koneksi lambat saya nge lanacar saya tahan jadi	negative
enggak buruk	negative
tarik dari bisnis saldo tarik mutersistem sibuk mohon bantu bantu saldo yang nyangkut tolong bagus sistem dana terima kasih	negative
isi sudah sukses saldo masuk tidak ada jelas lapor bagaimana kariyawan kerja lambat banyak nasabah saldo masuk lapor tidak ada terus masuk mana karayawan kerja tilep teh aamat krja lambat dasar geblek	positive
kacau becus awaldoang aman	negative
kecewa transaksi emoney terang transaksi hasil saldo kartu tambah konfirmasi belum email telepon cs tunggu tunggu lupa rugi ewalet	positive
mantap jiwa mudah situasi transaksi amanah lindung saldo	positive
keren guna	positive
goodjob	neutral
yangterbaik	neutral
lemot banget ya kadang sampai emosi pas buka goals internet sinyal lancar	neutral
guna manfaat trimakasih	positive
parahhh kesini lemot gila benar	negative
mudah mudah bagus	positive
transaksi biyaya admin oke tapi kalau bayar admin dobel byr	neutral
bayar transaksi bayar eror gunain versi baru sudah versi baru kenapa minn	negative
aplikasi sangat bantu transaksi yang berhasilke transaksi yang kembali saldo yuk	negative
jelek tidak masuk akun	negative
sering eror blok	negative
tolong baik saldo hilang	positive
puas dalam kirim	positive
sekarang lemot eror mentall terus buat pusing	negative
mantp	neutral
transaksi hasil paket beli masuk	positive
keren	neutral
ludes yang kirim adik amil sisianya hilang keman tanggung biadab	negative
guna aman simpan mengirimdan bayar bagus bergunamakasi	negative
aman dompety	neutral
banyak tidak tidak jaring bagus	negative
keren sih	neutral
ok mudah ok	positive
mantap bantu sukses	positive
mohon maaf unduh kenpa tidak masuk keluar registrasi mohon trimakasih	negative
praktis	positive
bagus muas	positive
bayar gagal begitu bos	negative
bagus untung	neutral
fff adek rumah tangga rumah tidak rt batu www wwe wewenang alami wewenang ww www wawancara wew wewenangnya bangun dunia ww wewe wwww wewe dekatdiw ww wajib kunjung ww	negative
servicenya buat kesel keluh guna respon	negative
sudah didownload tidak	negative
ya sudah bagaimana begitu lupa saya pnct boleh lupa tidak ubah bintang sudah ganti saya kasih bintang	negative
bagus bantu pokok	negative
dompet yang memang yy	negative
ok ok ok	positive
rangin suka ngelek lambat	positive
uag hilang payah	negative
akun buka baru jadi buka	negative
parahhh sekali akun danaa masuk aneh admin sombong tanggap lebar duh saldo lumayantolong coba bantu biar rubah rattingnya biar nama jelek mata guna	negative
yosh	neutral
akun kode otp tidak masuk masuk tolong baik ytm	negative
saldo hilang	positive
buruk sistem aman mudah bobol saldo tibatiba potong tahu langsung tuju	negative
isi saldo ganti catat ganti mohon kembaliakan akun	negative
mudah tinggal kampung	positive
isi saldo tapi transfer transaksi daftar selalu gagal	negative
